,title,addr1,mapx,mapy,firstimage,overview
31,둔산선사유적지,대전광역시 서구 대덕대로317번길,127.3783795,36.36052824,http://tong.visitkorea.or.kr/cms/resource/14/1585614_image2_1.jpg,"* 구석기와 신석기 유적이 한 곳에, 둔산선사유적지 *
대전광역시 기념물인 둔산선사유적지는 우리나라에서는 처음으로 한 곳에서 구석기·신석기·청동기시대의 유적이 발굴된 곳이다. 이곳은 둔산지구 개발 사업으로 인하여 1991년에 발견된 유적이다. 조사 결과 청동기시대 집 자리 3기와 신석기시대의 움집자리, 용도를 알 수 없는 구덩이와 빗살무늬토기조각 등의 유물이 발견되었고 구석기시대의 석기 50여 점도 발견되었다. 대전지역에서 마을이 이루어지는 단서를 제공한 곳이 바로 이곳이다. 이 유적은 이전복원 후에 선사유적공원으로 조성되었다. 구석기시대의 유적은 약 2백평 정도의 면적에서 몸돌, 망치돌 등 50여 점의 석기와 석기를 만들 때 떨어져 나온 작은 부스러기들이 나왔다. 이들 유물 가운데 쌍날 찍개, 긁개, 밀개 등은 유물의 형태와 떼어낸 수법으로 보아 후기구석기의 이른 시기이거나 중기구석기의 늦은 시기 유물로 보인다. 신석기시대의 유적은 지름 2∼3m 내외, 깊이 0.8∼1.3m 정도의 작은 집터 유적 13기가 조사되었으며, 빗살무늬토기 조각·보습·갈돌·어망추 등이 나왔다. 이곳의 신석기시대 유적은 신석기시대 후기에 속하며 문화 계통으로는 서해안의 빗살무늬 토기 문화 전통이 강하고 함경도 해안지역의 문화요소도 일부 보인다. 청동기시대의 유적에서는 3기의 집자리 유적이 조사되었으며 팽이형 민무늬 토기 조각, 방추차, 돌도끼, 돌화살촉, 돌칼, 숫돌 등이 나왔다. 둔산지역의 선사유적은 이 지역에서 갑천 주변의 얕은 구릉에 넓은 농토와 풍부한 물을 배경으로 많은 주민이 살았던 사실을 알려주며, 대전의 선사문화 갈래와 계통을 확인하는데 좋은 자료로 평가되고 있다.
* 둔산선사유적지의 의의 *
둔산선사유적지는 한국에서는 처음으로 한곳에서 구석기·신석기·청동기시대의 유물이 한꺼번에 발견되었다는 역사적 의의를 지니며, 이곳 갑천(甲川) 유역이 얕은 구릉과 넓은 농토, 풍부한 물을 배경으로 선사시대부터 많은 인류가 생활했던 곳임을 알 수 있다. 또한, 부근의 괴정동 청동기유적,석장리 구석기유적 등과 함께 이 지방의 선사문화의 갈래와 계통을 확인하는 데 중요한 자료로 평가된다."
32,마치광장,대전광역시 서구 구봉로131번길 27,127.3375043,36.29773748,http://tong.visitkorea.or.kr/cms/resource/58/2758858_image2_1.jpg,"마치광장은 대전시 서구 관저 5지구에 있다. 광장 근처는 많은 사람이 밀집하는 관저동의 대표 중심 상권이다. 음식점이 많아 주중이나 주말 가릴 것 없이 많은 사람이 찾는다. 광장 주변에는 아이들을 위한 전동자동차 대여 상점이 많으며, 전동자동차를 즐기는 아이들이 많다.
*사진 출처: 대전시 서구청 홈페이지"
33,만인산 자연휴양림,대전광역시 동구 산내로 106,127.454763,36.20229768,http://tong.visitkorea.or.kr/cms/resource/11/2661811_image2_1.JPG,"만인산 자연휴양림은 대전광역시와 충남 금산군 경계로서 대전역에서 17번 국도 17㎞ 지점에 위치해 있다. 주봉인 만인산을 비롯하여 봉수레골, 큰배골, 작은배골 등으로 이루어져 있으며, 조선시대에는 산세가 수려하여 태조대왕과 왕자의 태를 모시기도 하였던 곳이다. 골짜기에는 항상 맑은 물이 흘러 내리고, 활엽수가 울창한 산림을 이루고 있는 도시근교 휴양림으로 자연능선을 이용 가족휴양지구, 청소년지구, 피크닉지구 등으로 나누어져 조성되어 있어 도시민들의 쾌적한 휴식처이다. 만인산휴게소는 1990년도에 민간자본으로 건축된 자연휴양림의 편의 시설로서 건축 당시 전혀 산림훼손을 하지 않고 자연계곡을 그대로 이용 하여 골짜기에 테크시설을 만들고 지상2층, 반지하 1층으로 건축되 었으며, 주골조는 철근콘크리트조로 주재료는 목재로 건축하고 휴게소 앞에는 연못을 조성하여 자연경관과 조화되도록 건축함으로써 전문가 들로부터 우리나라의 휴게소 건축물중 가장 아름답고 훌륭한 건축물 이라는 극찬을 받고 있으며, 지금은 시민들이 여가를 보내기 위하여 즐겨찾는 명소로 정착하고 있다. 곳곳에 휴식용 벤츠, 편안한 쉼터가 설치되어 있어 풍광을 느끼면서 휴식을 취할 수 있으며, 그 중에서도 특히 만인루각은 만인산의 상징적인 휴양 건축물이며, 루정(樓亭)의 대표적 인 건축물로서 이루각의 건축은 서울 북악산 기슭에 있는 세검정(洗劍亭) 건축양식을 취하되 주골조는 철근콘크리트조로 지붕은 목조 와가 2층으로 응용 건축하여 한국 고유의 전통 건축양식의 아름다움을 최대한 살리면서 유지관리를 고려하여 건축되었다.<출처 : 대전관광>"
34,만인산푸른학습원,대전광역시 동구 산내로 106,127.4545992,36.20214492,http://tong.visitkorea.or.kr/cms/resource/02/1585602_image2_1.jpg,"* 숲에서의 자연 체험, 만인산푸른학습원 *만인산 자연휴양림은 1997년 개장하였고, 구역면적은 183만㎡이다. 2009년부터 2014년까지 민간위탁 운영하였으나, 시민들에게 질적 서비스 확대와 노후된 시설물 보완을?위하여 2015년 부터 대전광역시에서 직접 운영하고 있다. 만인산푸른학습원에는 새, 물고기, 곤충등 동물 표본을 전시한 표본관과 세계적으로 희귀한 운석 등을 전시한 화석관, 실제크기의 공룡을 전시한 공룡관, 선사시대 조상들의 생활상을 연출하고 유물들을 전시한 선사시대관이 있는 자연학습전시관과 무궁한 우주를 탐함할 수 있는 천문대, 목재체험장, 학습농장, 모험놀이시설, 산림욕장 등이 있는 휴양림시설 이외에도 운동장, 대강당, 강의실 등 단체방문객들이 이용하기 좋은 시설들이 마련되어 있다."
35,무수천하마을,대전광역시 중구 운남로37번길 66,127.4018934,36.28026561,http://tong.visitkorea.or.kr/cms/resource/79/2630979_image2_1.bmp,"하늘 아래 근심 없는 마을이다. 2006년 농촌전통테마을로 지정된 무수천하마을은 대도시 근교에서는 드물게 역사와 전통문화 그리고 농촌다움을 함께 보전하고 있는 마을이다. 무수(無愁)라는 이름에서 알 수 있듯이 대대로 근심걱정 없이 살아온 마을로서 부모사랑의 마음을 간직한 안동 권씨 유회당 종가, 여경암, 거업제 등 역사적 문화재가 잘 보존되어 있다. 부추와 콩 등 농산물을 재배하고 있어 계절별 농사체험이 가능하며, 다양한 전통음식을 즐길 수 있다. 또한 식물을 말려 장식해보는 꽃누름이 압화, 천연 염색등의 공예체험과 마을 주위에 생물을 통한 생태체험 등을 할 수 있다."
36,문충사,대전광역시 동구 동부로73번길 44,127.4598926,36.3243616,http://tong.visitkorea.or.kr/cms/resource/48/1585548_image2_1.jpg,"1989년 3월 18일 대전광역시문화재자료로 지정되었다. 대전광역시 동구 용운동(龍雲洞)에 있다. 한말에 일제에 항거한 유학자이자 우국지사인 송병선(宋秉璿)·송병순(宋秉珣) 형제의 위패와 영정을 모신 사당이다. 원래 1908년 충청북도 영동(永洞)에 건립되었는데, 송병선의 순국 60주년 기념사업의 하나로 1966년 그의 순국지인 현 위치로 이전하였다. 입구에 홍살문이 서 있고, 그 옆에 정면 5칸, 측면 1칸의 솟을대문인 외삼문 안에 용동서원(龍洞書院) 현판이 걸린 강당이 있으며, 그 뒤의 내삼문 안에 정면 3칸, 측면 2칸의 사당이 있다. 용동서원은 1970년에 건립되었는데, 조선시대의 서원 건축양식을 그대로 따랐다. 송병순은 1888년(고종 25) 의금부도사가 되었으나 곧 사퇴하였다. 학문연구에 몰두하다가 1905년 을사조약이 체결되자 일본을 성토하는 격문을 지어 8도에 돌렸다. 1910년 망국의 비보를 듣고 통분하여 형의 뒤를 따라 음독 자결하였다. 1977년 건국훈장 독립장이 추서되었다."
37,박팽년선생유허비,대전광역시 동구 우암로326번길 28,127.4524343,36.34785323,http://tong.visitkorea.or.kr/cms/resource/66/1585466_image2_1.jpg,"이곳은 사육신(死六臣)의 한 분인 취금헌 박팽년(醉琴軒 朴彭年, 1417∼1456) 선생이 살았던 집터이다.선생은 1417년(태종 17) 회덕현 흥농촌 왕대벌(懷德縣 興農村 王竹丘 현재의 동구 가양동)에서 태어났다. 평소 가야금 타기를 좋아해서 스스로 호를 ‘취금헌(醉琴軒)’으로 지었다고 한다."
38,방동저수지,대전광역시 유성구 성북로 28,127.2970556,36.27963883,http://tong.visitkorea.or.kr/cms/resource/43/2766743_image2_1.jpg,"방동저수지는 대전시 유성구 방동에 자리 잡고 있다. 1971년 준공됐으며, 유성구청과 한국농어촌공사가 시설 관리를 맡고 있다.
이곳은 갑천의 지류인 금곡천 하구에 만들어진 인공 저수지다. 2021년 4월 현재 수변 산책로, 연꽃 공원 등을 조성하기 위한 계획 수립에 돌입했다.

*사진 출처: 대전시 유성구 공식 블로그"
39,법동 석장승,대전광역시 대덕구 동춘당로 178,127.430208,36.36752836,http://tong.visitkorea.or.kr/cms/resource/99/1585299_image2_1.jpg,"이 돌장승은 원래 나무장승이었는데, 약 300여년전에 돌장승으로 바꾸었다고 한다. 이 마을에서는 원래 음력 10월에 산신제를 지내고, 요즈음은 여러가지 사정이 있어 음력 정월 열나흗날 밤에 산신제를 지내고, 곧바로 거리제(장승제)를 지낸다. 이 장승은 법동 택지조성 사업으로 이 일대가 재개발되면서, 대덕구청으로 옮겼다가 현재는 법동입구 도로 양쪽으로 다시 모셔졌다."
40,보라매공원,대전광역시 서구 둔산북로90번길 60,127.3841236,36.35339305,http://tong.visitkorea.or.kr/cms/resource/65/2758865_image2_1.jpg,"보라매공원은 대전시 서구 둔산동에 자리 잡고 있다. 대전 서구청 앞에서 대전시청을 지나 탄방역으로 연결되는 대전 도심의 대표 공원이다.
이곳은 서구 힐링 아트페스티벌과 보라매 크리스마스트리 축제가 개최되는 중심지다. 대전 걷고싶은 길 12선에도 선정되어 시청 앞 가로수길로 불린다.
과거 공군 관련 시설이 위치했던 곳으로, 1990년대 둔산 개발로 공군시설은 타 지역으로 옮겨 가고, 공원 한쪽에 모형 전투기가 남아있다.

*사진 출처: 대전시 공식 블로그"
41,보문산 행복 숲 둘레길,대전광역시 중구 대사동 197-208,127.4222436,36.30926822,http://tong.visitkorea.or.kr/cms/resource/50/2675750_image2_1.jpg,"* 역사와 자연, 레저가 있는 공간, 보문산공원 *중구는 대전광역시의 심장부로 보문산, 방화산 등이 있다. 보문산은 대전광역시 중심부 남쪽에 솟은 산으로, 보물이 묻혀 있다 하여 '보물산'이라 불리었다가 보문산이 되었다고 하며 시민으로부터 사랑을 많이 받고 있는 대전의 대표적인 공원이다. 대전 중심부의 남쪽에 위치한 보문산(457.6m)은 1965년 공원으로 지정되었다. 약수터가 많고 봄에는 진달래와 벚꽃이 많이 피며, 가을에는 그간 단풍림 조성으로 고운 단풍을 구경할 수 있다. 이곳에는 보문산성과 보문사지, 야외음악당, 전망대, 유희시설, 케이블카가 있고 시루봉길 등 10여 개의 등산로가 있어 운동하기에 좋다. 보문산에서는 등산과 함께 위락시설을 이용할 수 있는데 사정공원의 실내 롤러스케이트장, 축구장을 비롯한 각종 레포츠 시설, 야외음악당, 케이블카, 그린랜드, 청년광장 등이 있으며, 시루봉 아래 고촉사에는 미륵상을 닮은 자연 암석이 있다. * 보문산의 문화유적 *보문산의 대표적인 문화유적은 보문산성(대전광역시 기념물)이다. 이 산성은 둘레 약 3백m 의 퇴뫼꼴 석축산성이다.동남부의 성벽은 거의 무너졌으나 윤곽이 분명하고 북쪽의 높은 위치는 장대 터라고 여겨진다. 백제 후기에 축성됐으며 백제 부흥운동의 주요 거점이었다. 또다른 문화유적으로는 고려시대 불상으로 큰 바위에 선각된 마애여래좌상(유형문화재)가 있고, 유회당 권이진 선생이 조상의 묘를 지키기 위하여 지은 묘막인 여경암·거업재·산신당(유형문화재) 고려시대 창건된 사찰인 보문사지(기념물), 자연미륵불이 있는 고촉사 등이 대표적이다.

보문산 행복숲길은 보문산을 한 바퀴 돌아 원점으로 회귀하는 둘레길로 약 13km의 길이로 이루어져 있다. 
보문산의 우거진 나무 그늘을 따라 시원하게 걸을 수 있으며 가을에는 단풍이 인상적이다.
그 밖에 보문산성과 전망대, 고촉사 등을 함께 감상할 수 있다."
42,보문산마애여래좌상,대전광역시 중구 부사로 70,127.4338398,36.3069298,http://tong.visitkorea.or.kr/cms/resource/04/1585804_image2_1.jpg,"대전광역시 중구 석교동에 있는 마애석불은 고려 시대 후기의 작품으로, 장수바위 남쪽에 앉아 있는 형태로 새겨져 있다.불상의 머리에는 나발과 육계가 있으며, 목에는 삼도(三道)가 뚜렷하다.머리와 몸에는 둥근 모양의 두광(頭光)과 신광(身光)을 새겼는데 광배의 바깥 윤곽은 자연 암반을 다듬지 않고 그대로 선으로 나타내었고 내부는 정으로 쪼아 내서 윤곽을 뚜렷하게 하였다. 선에는 부분적으로 붉은 색을 칠한 흔적이 남아 있다.옷은 양쪽 어깨에 모두 걸친 통견의(通肩衣)를 하고 있으며, 오른손으로 가슴 앞에 들고 왼손은 그 위에 얹었으나 마모가 심하여 손의 모양을 정확히 알 수 없다. 전체적으로 단순하고 간략하게 처리하면서도 우수한 조각수법을 보여 주고 있다. "
43,복전암,대전광역시 중구 부사로 70,127.4336871,36.30682703,http://tong.visitkorea.or.kr/cms/resource/31/2827531_image2_1.jpg,"* 비구니 스님들의 수행사찰, 복전선원 *대전 복전선원은 대전광역시 중구 보문산에 자리한 재단법인 선학원 사찰이다. 복전선원은 대전시내 보문산 한자락에 넓게 자라잡고 부처님의 진리를 갈고 닦아 복밭을 일구는 여러 비구니 스님들의 수행사찰이다. 멀리서 바라본 사찰은 규모가 꽤 갖추어져 있고, 비구니 스님이 거주하는 절집의 특징인 정갈하고 잘 다듬어진 모습이다.많은 스님이 불법에 정진하고 계시지만 기도하고 공부하는 곳이어서인지 매우 조용하기만 하다."
44,봉소루,대전광역시 중구 봉소루로 29,127.4409586,36.30907968,http://tong.visitkorea.or.kr/cms/resource/02/1585802_image2_1.jpg,"석교동의 봉무산(鳳舞山) 언덕에 봉소재(鳳巢齋) 남분붕(南奮鵬, 1605∼1674)이 강학소를 지어 후학을 양성하던 유적이다. 남분붕의 본관은 고성(固城), 자는 숙우(叔雨), 호는 봉소재(鳳巢齋)로서 정암(靜庵) 조광조(趙光祖)의 학통을 이어 의리를 진작시키고 선비들의 슬기와 재능을 널리 열어주었다. 봉소루의 명칭은 원래 남분붕의 호에서 취하여 봉소재라고도 불렀습니다. 봉소(鳳巢)는 봉황새의 보금자리라는 뜻으로 봉소재(鳳巢齋)는 후진을 양성하는 교육도장(敎育道場)이라는 말(교육도장을 가리킨다.)이다."
45,사교루,대전광역시 유성구 대덕대로556번길 104,127.380573,36.38593093,http://tong.visitkorea.or.kr/cms/resource/00/1585700_image2_1.jpg,"사교루는 팔작지붕의 목조건물로서 여흥민씨들이 후손들을 교육하기 위해 세웠으며 현판은 권수암(權遂庵)이 썼다. 사교루가 위치한 도룡동은 원래 여흥 민씨의 세거지 였으나 현재 대덕과학연구단지가 들어서 있다. 이 루는 1668년 현종 9년에 민유중 (1630-1687, 호는 둔촌, 인현왕후의 아버지)이 그의 원조인 민심언 (개성 유수 역임) 의 배위인 여산 송씨와 그 아들 집의공 재실 앞에 자제들을 교육시키기 위해 건립하였다. 그 뒤 민유중의 차남 민진원이 중수하고 , 루 명을 송시열로부터 '사교'라 지어 받았으니 그 출처는 논어의 문행충신 구절이며, 그 뜻은 문학과 수행하는 방법을 가르쳐서 충의스럽고 진실한 인간이 되게 함이라 한다. 사교루는 1980년 다시 중수 되었는데, 이 때의 중수기 현판 네 개가 걸려 있다. 그리고 문은 뒤편에 재실쪽에 나 있다. 가옥 구조는 목조 3간 팔각지붕으로 되어 있으며, 약 15평에 달한다."
46,사우당,대전광역시 동구 이사로 198,127.4438813,36.28020248,http://tong.visitkorea.or.kr/cms/resource/65/1585565_image2_1.jpg,사우당은 송·죽·매·란을 벗삼아 살기를 희망하던 송국택 선생을 기려 인조 20년에 그의 문중에서 선생의 호인 사우당이라는 이름을 붙여 지은 학당이다.  처음에는 회덕2동의 송촌에 건축되었으나 허물어져 1971년 문중에서 선조의 산소가 있는 이곳으로 옮겨 중건하였다.
47,사정공원,대전광역시 중구 사정공원로 160,127.4092284,36.2988414,http://tong.visitkorea.or.kr/cms/resource/72/2758872_image2_1.jpg,"사정공원은 대전시 중구 사정동에 자리 잡고 있다. 공원에는 축구장 등 운동 시설, 인라인 스케이트장, 사정골식물원, 반공건국 청년운동 순국기념탑, 애국지사총, 숲속자연놀이터, 산책로 등이 갖춰져 있다. 공원은 안영IC와 가깝고, 주변에 뿌리공원, 대전 오월드가 위치해 있다.
*사진 출처: 대전시 공식 블로그"
48,삼매당,대전광역시 동구 충정로 73-17,127.4556924,36.3460285,http://tong.visitkorea.or.kr/cms/resource/43/1585443_image2_1.jpg,"조선 선조 때 연원도(連元道) 찰방을 지낸 박계립(朴繼立:1600~?)이 지은 17세기의 건물이다. 대전 보건대학 담을 끼고 좌측으로 가면 송시열 유적지가 나오고, 그 뒤쪽으로 올라가다가 박팽년유허비(朴彭年遺墟碑) 아래쪽에 있다. 인근인 동구 가양동에서 태어난 그는 관직에서 물러난 후인 인조 22년(1644) 이 곳에 서당을 짓고 정원에 매화 세 그루를 심었으며, 사방에 정자를 세우고 버드나무 5그루를 심어서 오류정(五柳亭)이라 불렀다. 어느 날 송시열 (宋時烈)이 이 앞을 지나다 매화가 피어 있음을 보고 삼매당(三梅堂)이라 이름붙였으며, 시를 지어 걸어놓고 갔다고 한다. 이후 이 건물을 삼매당이라 하고 그의 호도 삼매당으로 하였다. "
49,상소동 산림욕장,대전 동구 상소동 산 1-1,127.4710997,36.2313641,http://tong.visitkorea.or.kr/cms/resource/38/2661838_image2_1.jpg,"상소동 산림욕장은 만인산과 식장산 자락 중간지점(대전역에서 금산방향-17번 국도-으로 약10km 지점, 남대전IC에서 약 5km)에 위치해 있으며 가는 길에는 버즘나무 가로수 터널이 아름다움을 더해주고 있다. 자연체험과 휴양을 할 수 있는 각종 시설이 조성되어 있고, 특히 수많은 돌탑이 조성되어 있어 볼거리를 제공하고 있다. 가족이나 연인 등 각계각층에서 가족의 건강이나 여러 가지 염원을 담은 돌탑을 쌓을 수 있는 공간이 있어 뜻깊은 기회를 제공하여 주기도 하고, 봄부터 가을까지 수많은 야생화를 감상할 수 있으며 가벼운 마음으로 찾아와 산책과 등산과 휴양을 즐길 수 있는 곳이다."
50,세천공원,대전광역시 동구 세천공원로 68,127.4840375,36.32951978,http://tong.visitkorea.or.kr/cms/resource/30/1585530_image2_1.jpg,"세천공원은 우리 고유의 토박이 식물 8백여 종을 포함해 약 6천여 종의 식물이 자라고 있다. 세천공원은 1996년 6월 3일 <세천 생태 보전>림으로 지정되었다. 이 보전림은 '먹이식물식재지'와 '지상조류 서식지'그리고 '대전시민을 위한 휴식처', 세 부분으로 나뉘어져 있다."
51,세천유원지,대전광역시 동구 세천공원로 62,127.483146,36.32838934,http://tong.visitkorea.or.kr/cms/resource/73/2782073_image2_1.jpg,"식장산 동북쪽에 위치한 세천공원은 울창한 숲에 둘러싸여 있다. 식장산과 인근 풍경을 감상할 수 있는 명소다.
세천유원지에는 식장산에서 흘러내린 맑은 물로 이루어진 세천저수지가 있다. 세천저수지는 대청댐이 생기기 전 대전의 상수원이었다. 
이곳에는 우리 고유의 토박이 식물 8백여 종을 포함해 약 6천여 종의 식물이 자라고 있다.

*사진 출처: 대전 동구청"
52,솔로몬로파크,대전광역시 유성구 엑스포로 219-39,127.3998576,36.37831825,http://tong.visitkorea.or.kr/cms/resource/57/1093557_image2_1.jpg,"솔로몬 왕이 재판을 통해 지혜롭게 정의를 실현했듯이 솔로몬 로파크는 법치사회의 자유, 지혜, 정의를 느끼고 체험하며 국민 누구나가 신뢰하는 법치국가를 만들어 가는데 필요한 민주시민의 자질과 소양을 쌓아가는 법교육 테마공원이다. 솔로몬로파크는 어린이, 청소년과 국민들이 법을 쉽고 재미있게 배우고 체험할 수 있도록 법무부가 조성하고 직접 운영하는 법과 정의의 배움터이다.법체험관에서는 세계의 법역사를 이해하고 우리나라 법제도 전반을 체험할 수 있도록 입법체험실, 과학수사실, 모의법정실, 교도소체험이 마련되어 있으며 미취학 아동을 위한 법짱마을도 있으며, 솔로몬로파크에 조성된 법체험관과 법연수관을 중심으로 다양한 법체험 및 법연수 프로그램을 국민들에게 제공하고 있다."
53,송애당,대전광역시 대덕구 계족산로17번길 60,127.43288,36.36459819,http://tong.visitkorea.or.kr/cms/resource/20/1585420_image2_1.jpg,"송애당 조선조 1633년(인조11)에 문과에 급제하고 효종 때는 충청도 관찰사를 지낸 김경여(金慶餘)가 병자호란 때 남한산성에 호종하였다가 환도 후 비분강개하여 벼슬을 버리고 고향으로 돌아와 이 집을 짓고 거처하던 곳이다. 주변에 소나무가 많아서 당호를 송애당이라 하고, 자신의 호를 이때부터 송애당이라 하였다. 건축사적으로는 기호지방 별당건축의 가장 전형적인 양식을 지니고 있으며 이 건물로 당시 사대부가의 생활상과 건축미학을 알 수 있기도 하다. 정침은 이미 오래 전에 없어지고 지금은 별당인 송애당만 남아있다. 주위는 담장이 송애당을 에워싸고 있다. 최근 택지개발을 하면서 대문 바로 앞에 조그만 잔디밭을 조성하고 나머지 부분은 모두 높은 건물들로 채워져 버렸다. 송애당은 인접해 있는 쌍청당, 동춘당과 같은 정면3칸, 측면2칸, 팔작지붕에 5량집 구조로 되어있다. 다만 대청의 위치와 온돌방의 위치가 앞서 두 건물과 바뀌었고 반침(상부반침 하부아궁이 함실)이 다른 별당에서는 반칸이 밖으로 튀어나온 데 반해 여기서는 반칸이 들어가 붙어 있는 것이 다를 뿐이다. 후면을 제외한 3면은 좁은 툇마루를 돌려 설치해 두었다. 대청마루의 창호는, 정면2칸을 4분합 띠살문 들어열개로 하고, 측면과 후면은 장판문 쌍여닫이로 하였다. 온돌방과의 사이는 3분합 맹장지 들어열개로 되어 있다. 온돌방 전면에는 머리중방 위에 쌍여닫이 띠살문, 측면은 외여닫이 띠살문으로 되어 있다. 가공석 2단으로 된 기단 위에 방형 주초석을 놓고 8치각 방주를 세웠다. 기둥머리에는 조각된 보받침인 양봉(梁棒)이 내외로 돌출 되어 있다. 세부적으로는 쌍청당보다 오히려 동춘당과 비슷한 구조형식을 보여주고 있다. 대청 천정은 연등천정인데 합각부분만 우물반자로 마감하였고 온돌방은 우물반자 위에 종이 바름을 하였다. 용마루 끝에 붙어있는 기와는 마치 잡귀라도 쫓을 듯 눈을 부라리고 있는 모습이 아주 재미있다. 적당히 퇴색된 목재의 색깔이 고건축의 운치를 더해 주고 있다."
54,숭현서원지,대전광역시 유성구 엑스포로251번길 36,127.4041961,36.37993481,http://tong.visitkorea.or.kr/cms/resource/09/1093709_image2_1.jpg,"숭현서원지 정광필·김정·송인수의 학문과 덕행을 추모하기 위해 세운 서원이다. 16세기 후반에 세운 것으로 추정하는 이 서원은 1592년 나라에서 인정한 사액서원으로 ‘숭현’이라는 이름을 받았다. 인조 19년(1641)에 이시직과 송시영을 추가로 모시게 되었는데 서원 안에 별도의 건물을 마련하였다. 임진왜란으로 소실되었다가 광해군 1년(1609)에 복원되었고 후에 김장생·송준길·송시열 등을 추가로 모시게 되었다. 흥선대원군의 서원철폐령으로 고종 8년(1871)에 폐쇄된 후 복원하지 못하고 현종 8년(1667)에 세운 비석만 남아 있다. 이 서원에서는 송남수(宋枏壽), 송시열(宋時烈), 송준길(宋俊吉) 등 거유들이 학문을 강의하는 등 이 지역의 학문중심지역 역할을 했다. 대전시는 이처럼 유서 깊고 교육적 가치가 놓은 유적을 보다 많은 시민들이 보고 배울 수 있도록 하기 위해 1994년부터 복원을 하여 사당, 강당, 동재, 서재 등이 완전히 갖추어진 숭현서원지의 옛 모습을 볼 수 있으며 유림회관과 더불어 선조들의 충절 정신을 기리는 교육의 장으로도 활용 되고 있다."
55,스카이로드,대전광역시 중구 중앙로164번길 17,127.4282981,36.32861889,http://tong.visitkorea.or.kr/cms/resource/35/1964635_image2_1.jpg,"대전 스카이로드는 길이 214미터, 너비 13.3미터, 높이 20미터 규모의 초대형 LED 영상아케이드 구조물로 대전스카이로드가 조성된 으능정이거리는 은행나무 정자가 있는 마을에서 유래되었으며 대전역 앞 중앙로를 중심으로 형성된 대전의 명동으로 주변에 백화점, 지하상가, 갤러리 등이 밀집되어 있어 젊은층이 많이 찾는 쇼핑과 문화의 중심지이다."
56,슬픈연가촬영지,대전광역시 동구 대청호수로633번길 7,127.4778673,36.37950006,http://tong.visitkorea.or.kr/cms/resource/73/2766773_image2_1.jpg,"명상정원은 드라마 ’슬픈 연가‘ 촬영지 부근에 2020년에 조성되어 현재 대전시 동구를 대표하는 대청호 관광명소가 되었다. 
어린이, 노약자 등도 쉽게 산책할 수 있는 무장애 데크 길이 명상정원까지 이어져 있고, 정원 내에 전망 데크, 전통담장 등이 조성되어 있다. 
대청호의 수려한 풍경을 더 가까이서 감상하기 위해 만든 감성 교감형 휴게공간으로 대청호의 잔잔한 물결, 싱그러움을 뿜어내는 나무와 풀꽃들의 조화가 자연스럽게 어우러지는 명상정원에 머무르다 보면 내방객들은 아무런 왜곡 없는 순수한 마음 상태로 몰입할 수 있는 명상시간을 가질 수 있다.

*사진 출처: 대전시 동구청"
57,식장산 문화공원(해돋이전망대),대전광역시 동구 세천동 산43-5,127.4805913,36.30236449,http://tong.visitkorea.or.kr/cms/resource/02/2661802_image2_1.JPG,"식장산(623.6m)은 대전광역시 동구와 옥천군 군북면, 군서면 등 세 지역에 걸쳐있는 산이다. 대전광역시의 최고봉으로 충남의 최고봉 서대산(904m), 옥천의 최고봉 대성산(705m) 등 인접지역의 명산들과 어깨를 견주며 동구의 남동부를 수놓고 있는 산이다. 대전광역시가 지정한 482만㎡ 규모의 자연생태보전림을 품고 있는 이 산은 78과 187 속 224종 45변종의 식물과 노루, 다람쥐, 살쾡이, 너구리, 박쥐 등 포유류 45종, 조류 100여종, 파충류, 양서류 등이 서식하고 있는 생태의 보고다.식장산 문화공원은 세천공원부터 식장산 해돋이 전망대로 이어지는 생태공원으로 대천 최고의 야경 감상 명소로 꼽히던 식장산 정상부에 문화공원을 조성하였다. 특히 문화공원 내에 지은 전통누각이 운치를 더하고 있으며, 대전 전경을 한번에 조망할 수 있는 전망대도 위치해 있다. 누각과 전망대에서 바라보는 대전의 풍경을 감상하기 위해 남녀노소 많은 시민들이 발걸음을 하고 있다."
58,쌍청당,대전광역시 대덕구 쌍청당로 17,127.4344577,36.3638483,http://tong.visitkorea.or.kr/cms/resource/26/1585426_image2_1.jpg,"은진 송 씨 중시조이며 고려 말-조선 초기에 부사정을 지낸 쌍청당 송 유(宋愉, 1389-1446)가 회덕으로 낙향한 후 세종 14년(1432)에 건립하여 거처하던 별당 건축이다. 세종 14년(1432년) 은진 송 씨의 중시조 송유가 세웠다. 건물 이름은 선생의 호인 ‘쌍청(雙淸)’을 따다 붙였는데 청풍과 명월의 맑은 기상을 마음에 담고자 한 것이라고 한다. 중종 19년(1524)에 1차 중수를 거친 이래 총 7차례에 걸쳐 부분적인 중수를 하여 오늘날 이르게 되었다. 과거 쌍청당의 주변은 논과 밭이 어우러져 있던 아름답고 전망 좋은 곳이었다."
